plot,Tree_Num,Loc_X,Loc_Y,spp,ht,DBH1989,Cnpy1989,DBH1998,Cnpy1998,DBH2002,Cnpy2002,DBH2010,Cnpy2010,Notes
33,4759,59.2,137.7,PCRU,16,19.4,2,-99,,,,24.2,3,
33,4760,59.2,138,TSCA,3,34.6,7,-99,,,,,,gone
33,4761,56.1,139.2,THOC,10,21.5,3,-99,,,,25.9,4,
33,4762,55.3,139.7,THOC,7,13.6,6,-99,,,,13.9,5,
33,4763,58.3,140.1,PCRU,15,18.4,2,-99,,,,22.6,3,
33,4764,58.9,142.3,ABBA,8,12.7,7,-99,,,,,7,
33,4765,55.4,143.7,PCRU,21,31,2,-99,,,,33.4,2,
33,4766,56.1,144.1,THOC,5,4.9,5,-99,,,,,7,dead and down
33,4767,55.6,144.7,THOC,5,6.7,5,-99,,,,7.3,4,
33,4768,59,144.7,PCRU,6,5.1,5,-99,,,,,,gone
33,4769,58.2,145.3,PCRU,12,12.5,2,-99,,,,15.9,4,
33,4770,57.1,145.4,THOC,6,6.4,7,-99,,,,,,
33,4771,57.1,146.3,THOC,10,15.4,3,-99,,,,19.7,4,
33,4772,58.2,146.5,THOC,8,12.6,6,-99,,,,13.2,4,
33,4773,58,146.7,ABBA,11,12,3,-99,,,,,,gone
33,4774,57.5,147.1,THOC,8,6.8,4,-99,,,,6.7,6,
33,4775,57,147.1,THOC,9,10.1,4,-99,,,,12.5,4,
33,4776,55.5,148.2,THOC,9,8.8,4,-99,,,,9.5,6,
33,4777,56.1,147.9,THOC,6,4.5,5,-99,,,,,7,standing dead
33,4778,55.2,149.5,THOC,18,32.4,2,-99,,,,36.5,3,
33,4779,57.1,149.5,THOC,10,12.3,4,-99,,,,,7,leaning dead
33,4781,59.5,149.8,PCRU,13,18.2,2,-99,,,,22.9,3,
33,4782,51.4,126.1,TSCA,16,24.3,2,-99,,,,26.5,4,
33,4783,51.8,126,TSCA,5,7,5,-99,,,,7.8,5,
33,4784,53,125,TSCA,15,17.9,2,-99,,,,22.5,3,
33,4785,54.7,125.2,TSCA,14,15.2,2,-99,,,,17.3,4,no tag
33,4786,53.3,126,TSCA,5,6.2,5,-99,,,,,7,standing dead
33,4787,53,126.4,THOC,12,18.4,7,-99,,,,,7,standing dead
33,4788,52.5,126.9,TSCA,17,25.5,2,-99,,,,27,3,
33,4789,51,128.8,TSCA,18,31.4,2,-99,,,,35.5,2,no tag
33,4790,51.8,128.7,TSCA,16,23.7,2,-99,,,,25.4,3,
33,4791,53.5,129.7,TSCA,7,5.8,5,-99,,,,,,gone
33,4792,53.8,131,TSCA,11,11.7,6,-99,,,,12.4,4,
33,4793,52.7,131.5,TSCA,15,18.1,2,-99,,,,20.5,3,no tag
33,4794,52.7,132.3,THOC,14,19.5,2,-99,,,,22.9,3,standing dead
33,4795,50.4,131.9,ABBA,6,13,7,-99,,,,,7,no tag dead and down
33,4796,50.5,135.9,TSCA,10,13.2,4,-99,,,,15.3,4,
33,4797,53.1,139.1,THOC,7,10.2,6,-99,,,,,7,
33,4798,50.5,140.1,TSCA,21,28.7,2,-99,,,,33.2,2,
33,4799,52.4,140.8,THOC,8,13.5,4,-99,,,,15.6,4,
33,4800,51.7,141.2,THOC,8,12.2,4,-99,,,,14.5,4,
33,4801,50.3,142.2,THOC,7,11.3,6,-99,,,,13.4,4,
33,4802,51,143.7,THOC,10,13.6,4,-99,,,,15.5,4,
33,4803,50.1,143.8,THOC,6,6.8,6,-99,,,,7.5,5,
33,4804,53.6,142.4,TSCA,21,32.3,2,-99,,,,36.7,2,
33,4805,54.4,141,THOC,7,7.5,7,-99,,,,,7,standing dead
33,4806,54.4,143.8,PCRU,10,16.1,6,-99,,,,,7,dead and down
33,4807,54.1,143.9,ACRU,8,13.5,6,-99,,,,,7,standing dead
33,4808,53.9,143.9,ACRU,12,10.5,6,-99,,,,,7,
33,4809,55,144.5,ACRU,9,9.8,6,-99,,,,14.9,4,
33,4810,52,145.7,ABBA,3,4.2,5,-99,,,,,7,standing dead
33,4811,50.5,147,PCRU,22,27.7,2,-99,,,,35.1,2,
33,4812,54.9,146.7,THOC,6,9,6,-99,,,,10.2,5,no tag
33,4813,52.5,148.7,ABBA,9,16.5,7,-99,,,,,7,gone
33,4814,55,149.5,THOC,4,4.2,7,-99,,,,,7,standing dead (tag on ground)
33,4815,54.8,149.5,TSCA,6,7.7,6,-99,,,,10.3,5,no tag
33,4818,50.8,149.4,ABBA,3,6.7,5,-99,,,,5.8,4,
34,3900,98.6,125,TSCA,10,18.2,3,-99,,,,22,4,
34,4593,95.7,138.7,PIST,22,29,2,-99,,,,36,2,
34,4594,95.5,139.8,PCRU,10,21.2,6,-99,,,,24.1,4,
34,4595,96.1,140.2,TSCA,6,7.5,5,-99,,,,9.4,5,
34,4596,96,141.1,TSCA,7,14.5,6,-99,,,,19.7,4,
34,4597,99.3,146.4,PCRU,15,20.2,3,-99,,,,22,3,
34,4598,98.8,147.9,TSCA,17,24.7,2,-99,,,,29,3,
34,4599,98.7,149.4,ABBA,10,12.6,7,-99,,,,,7,
34,4601,93.9,125.8,PCRU,19,23.1,2,-99,,,,22.8,4,
34,4602,93.6,126.9,PCRU,21,28.5,2,-99,,,,30.8,2,
34,4603,93.8,127.9,TSCA,17,30.6,3,-99,,,,31.8,3,no tag
34,4604,94.6,129,ABBA,9,12.7,7,-99,,,,,7,
34,4605,90.4,127.6,PCRU,8,8.3,7,-99,,,,,7,
34,4606,93.5,131.8,TSCA,10,19.4,4,-99,,,,24.5,3,no tag
34,4607,94.2,132.5,TSCA,16,26.6,3,-99,,,,31,2,
34,4608,93.9,136.6,TSCA,8,13.9,4,-99,,,,15.9,4,
34,4609,93.6,138,TSCA,6,9,5,-99,,,,8.7,5,
34,4610,92.6,137.8,THOC,10,18,4,-99,,,,21.5,4,
34,4611,93.5,138.7,PIST,23,31.6,1,-99,,,,46,1,
34,4612,92.4,138.7,THOC,3,4.4,7,-99,,,,,7,
34,4613,90.3,137,THOC,4,8.9,7,-99,,,,,7,standing dead
34,4614,91.2,137.8,THOC,7,15.1,4,-99,,,,16.5,5,
34,4615,91.4,138.6,THOC,6,10.5,6,-99,,,,,7,standing dead/no tag
34,4616,94.2,140.6,THOC,8,8.5,4,-99,,,,9.8,5,
34,4617,94.4,141.5,BEPA,11,12.5,4,-99,,,,,7,dead and down
34,4618,93.7,141,THOC,7,7,6,-99,,,,7,6,
34,4619,93.3,141.5,THOC,7,10.6,5,-99,,,,12.5,5,
34,4620,92.8,141.6,TSCA,6,6.9,5,-99,,,,11,5,
34,4621,94.2,142,PCRU,7,9.7,6,-99,,,,9.4,7,standing dead
34,4622,93.9,142.8,ACRU,23,31.8,2,-99,,,,33.4,3,
34,4623,92.4,142.9,THOC,8,12,7,-99,,,,,7,
34,4624,91.3,143.2,PIST,23,31.3,2,-99,,,,47.3,1,
34,4625,90.2,143.8,THOC,9,12.9,4,-99,,,,14.9,5,
34,4626,92.8,145.4,PCRU,6,9.2,5,-99,,,,12.6,6,
34,4627,88.5,126.7,PCRU,16,24.6,2,-99,,,,28.1,3,
34,4628,89.4,127.6,ABBA,16,24.3,2,-99,,,,,7,dead and down
34,4629,89.7,128.7,TSCA,11,17.2,3,-99,,,,24.5,3,
34,4630,89.5,135.8,THOC,2,8.9,7,-99,,,,,7,standing dead
34,4631,88.2,138.9,THOC,2,7.7,7,-99,,,,,7,
34,4632,86.1,143.1,THOC,2,6.8,7,-99,,,,,7,dead and down
34,4633,86,143.7,ACRU,19,29.8,2,-99,,,,31,3,
34,4634,86.4,145.3,TSCA,9,9.5,4,-99,,,,14.8,4,
34,4635,86.9,146.2,THOC,9,12.3,4,-99,,,,15,4,
34,4636,87.1,147,PCRU,5,6.7,7,-99,,,,,7,
34,4637,87.5,147.4,PCRU,5,6.1,6,-99,,,,,7,standing dead
34,4638,87.3,147.7,THOC,7,8.8,7,-99,,,,,7,standing dead
34,4639,87.3,148.1,THOC,9,13,4,-99,,,,17.6,4,
34,4640,89.6,146.1,THOC,9,15.8,6,-99,,,,18,4,
34,4641,89.1,148,TSCA,18,37.8,2,-99,,,,37.1,2,no tag
34,4642,88.9,148.4,THOC,6,12.6,6,-99,,,,15.4,5,
34,4643,82.5,126,PCRU,12,11.3,7,-99,,,,,7,
34,4644,81.3,126.5,ABBA,6,9,7,-99,,,,,7,
34,4645,80.7,127.1,ABBA,14,17.8,3,-99,,,,,7,stump under 4 ft
34,4646,80.1,127.5,PCRU,7,11,7,-99,,,,,7,
34,4647,84.1,126.3,THOC,7,10,7,-99,,,,,7,
34,4648,83.3,128,PCRU,12,18.5,6,-99,,,,,7,gone
34,4649,87.5,128.1,PIST,26,43.8,1,-99,,,,55.4,1,
34,4650,82.1,127.6,ABBA,3,7.4,7,-99,,,,,7,
34,4651,82.5,129.1,ABBA,8,14,7,-99,,,,,7,
34,4652,81.1,130.5,TSCA,8,11.3,4,-99,,,,14.7,5,
34,4653,80.5,134.6,TSCA,8,17.3,4,-99,,,,19.3,6,no tag
34,4654,82,134.9,ACRU,14,21.6,2,-99,,,,26.7,3,
34,4655,82.3,136.2,PCRU,10,19.7,6,-99,,,,21.6,4,
34,4656,83.7,137.2,TSCA,10,20.6,6,-99,,,,24.8,4,
34,4657,84.3,137.5,THOC,7,14.8,7,-99,,,,,7,dead and down
34,4658,83.8,137.7,ACRU,15,31.1,2,-99,,,,33.5,3,
34,4659,84.3,137.8,ACRU,6,4.3,5,-99,,,,,7,standing dead
34,4660,84.2,137.9,ACRU,6,4.6,5,-99,,,,,7,dead and down
34,4661,83.8,138.1,ACRU,6,4.2,5,-99,,,,,7,standing dead
34,4662,83.5,137.9,ACRU,6,3.7,5,-99,,,,,7,gone
34,4663,82.7,143.4,TSCA,15,24,2,-99,,,,32.4,2,
34,4664,81.8,145.4,TSCA,13,23,3,-99,,,,27,3,
34,4665,79.2,125,PCRU,11,11.7,4,-99,,,,11.7,4,no tag
34,4666,77.9,125.3,PCRU,8,8.9,7,-99,,,,,7,
34,4667,77.5,126,THOC,6,9.5,7,-99,,,,,7,
34,4668,77.8,126.2,THOC,5,8.2,7,-99,,,,,7,
34,4669,76.2,126.2,THOC,2,7.3,7,-99,,,,,7,
34,4670,76.7,126,ABBA,13,17.3,2,-99,,,,,7,standing dead/topped out
34,4671,76.7,126.5,PCRU,11,15.9,3,-99,,,,18.1,3,
34,4672,76,127.9,ABBA,6,13.5,7,-99,,,,,7,gone
34,4673,79.5,129.4,PIST,25,43.7,1,-99,,,,56.6,1,
34,4674,78.9,129.6,ABBA,8,9.5,7,-99,,,,,7,gone
34,4675,79.7,131.2,TSCA,10,13.9,4,-99,,,,17.7,4,
34,4676,77.6,139.9,TSCA,17,27.9,2,-99,,,,34.4,2,
34,4677,75.2,141.3,TSCA,17,24.3,2,-99,,,,24.7,4,
34,4678,76.4,148,PCRU,18,22.3,2,-99,,,,27.4,2,
35,3783,116.7,125.6,TSCA,14,20.1,2,-99,,,,21,3,no tag
35,4387,124.5,128.2,PCRU,17,15.7,2,-99,,,,19.4,3,
35,4388,122.8,127.2,PCRU,13,9.2,3,-99,,,,9.8,4,
35,4389,123.3,129.1,PCRU,13,6.3,7,-99,,,,,7,gone
35,4390,123.8,129.6,PCRU,16,12.3,2,-99,,,,14.9,3,
35,4391,122.5,129.1,PCRU,12,10.1,4,-99,,,,,7,gone
35,4392,120.9,127,PCRU,13,10.6,3,-99,,,,11.4,7,standing dead
35,4393,121.5,125.9,PCRU,8,7,7,-99,,,,,7,dead and down
35,4394,120.3,130.8,PCRU,23,36.6,1,-99,,,,40.5,2,
35,4395,121.1,131,PCRU,0,11.9,7,-99,,,,,7,leaning dead
35,4396,120.1,132.1,TSCA,8,5,5,-99,,,,6.6,5,
35,4397,122.5,131.4,TSCA,11,9,4,-99,,,,,7,dead and down
35,4398,122.8,132.8,PCRU,8,7,7,-99,,,,,7,dead and down
35,4399,121.7,133.4,PCRU,14,13.2,3,-99,,,,13.6,7,standing dead
35,4400,122.4,134.5,PCRU,16,14.6,2,-99,,,,,7,topped out
35,4401,121.4,134.9,PCRU,10,6.7,7,-99,,,,,7,gone
35,4402,122.3,136.4,PCRU,17,18.6,2,-99,,,,20.5,3,
35,4403,121,138.5,PIST,25,32.9,1,-99,,,,44.5,1,
35,4404,124.2,134.4,PCRU,15,11.7,3,-99,,,,12.4,4,
35,4405,124.3,135.2,PCRU,0,11.1,7,-99,,,,,7,dead and down
35,4406,124.8,135.6,PCRU,9,5.4,7,-99,,,,,7,gone
35,4407,124.7,136.2,PCRU,12,9.2,7,-99,,,,,7,gone
35,4408,123,137.2,PCRU,12,7.1,7,-99,,,,,7,gone
35,4409,123.6,138.2,TSCA,13,11,3,-99,,,,13,4,
35,4410,124.7,139,TSCA,13,13.7,3,-99,,,,15.1,4,
35,4411,122.8,139.7,ABBA,0,9.2,7,-99,,,,,7,leaning dead
35,4412,123.2,139.2,PIST,17,13.8,3,-99,,,,17.9,4,
35,4413,124.4,140,PCRU,17,14.1,2,-99,,,,15.4,4,
35,4414,123.3,140.1,PCRU,10,7,7,-99,,,,,7,gone
35,4415,123.2,139.7,PCRU,8,4.9,7,-99,,,,,7,gone
35,4416,123,139.9,PIST,17,14.8,2,-99,,,,19.1,3,
35,4417,120.4,140.5,PCRU,9,5.7,7,-99,,,,,7,
35,4418,120.3,142.7,PCRU,6,3.5,7,-99,,,,,7,
35,4419,120.4,143.1,PCRU,9,6.9,7,-99,,,,,7,
35,4420,121.2,142.7,PCRU,15,17,2,-99,,,,18.6,3,
35,4421,121.2,143.8,ABBA,0,10.5,7,-99,,,,,7,gone
35,4422,121.7,143.8,PCRU,15,14.1,2,-99,,,,15.4,3,
35,4423,121.5,144,PCRU,6,5.5,7,-99,,,,,7,standing dead
35,4424,122.4,141,TSCA,5,4.3,5,-99,,,,6.4,5,
35,4425,123.4,141.4,PIST,18,20.1,2,-99,,,,29.9,2,
35,4426,123.9,141.8,PCRU,8,5.7,7,-99,,,,,7,gone
35,4427,123.5,142.6,PCRU,8,5.1,7,-99,,,,,7,gone
35,4428,124.1,142.9,PCRU,18,17,2,-99,,,,19.2,3,
35,4429,124.9,143.1,PCRU,13,10.1,7,-99,,,,,7,gone
35,4430,123.4,143.8,PCRU,7,5.6,5,-99,,,,,7,gone
35,4431,124.8,145.9,PCRU,5,3.5,7,-99,,,,,7,
35,4432,124.8,146.1,PCRU,13,9.2,4,-99,,,,,7,gone
35,4433,124.5,147.6,PCRU,14,11.1,3,-99,,,,,7,gone
35,4434,124.5,148.6,PCRU,8,4.5,6,-99,,,,,7,gone
35,4435,124.6,148.9,ABBA,17,10.5,7,-99,,,,,7,
35,4436,121.8,149.1,TSCA,0,3.5,7,-99,,,,,7,
35,4437,121.8,149.5,PCRU,15,11.2,3,-99,,,,12.4,4,
35,4438,120.2,149.6,TSCA,15,17.2,3,-99,,,,,7,standing dead
35,4439,121.1,147.6,TSCA,9,8.5,4,-99,,,,,7,standing dead
35,4440,116.5,126.9,PCRU,18,20.7,2,-99,,,,22.9,3,
35,4441,118.2,125.7,PCRU,9,6.7,7,-99,,,,,7,gone
35,4442,119.6,126,PCRU,11,10,7,-99,,,,,7,gone
35,4443,119.1,126.2,TSCA,21,31.7,1,-99,,,,34.2,2,
35,4444,119.2,126.9,PCRU,16,15.1,3,-99,,,,,7,dead and down
35,4445,118.6,127.2,PCRU,15,13.8,3,-99,,,,,7,gone
35,4446,119.3,130.3,PCRU,5,3.5,7,-99,,,,,7,gone
35,4447,119.7,130.6,PCRU,6,4,7,-99,,,,,7,gone
35,4448,119.2,131,PCRU,8,6,7,-99,,,,,7,gone
35,4449,118.5,133,PIST,18,12,2,-99,,,,15.7,4,
35,4450,117.5,133.7,TSCA,21,24.3,2,-99,,,,26,4,
35,4451,115.2,132.7,PCRU,21,21,2,-99,,,,24,3,
35,4452,115.2,136.2,PCRU,21,20.8,2,-99,,,,22.6,3,
35,4453,116.7,136.2,PCRU,18,13.9,3,-99,,,,14.8,4,
35,4454,117.5,136.1,PCRU,10,8.9,7,-99,,,,,7,dead and down
35,4455,117.2,137.6,ABBA,18,14.2,6,-99,,,,,7,broken
35,4456,117.2,138.7,PCRU,7,4.8,7,-99,,,,,7,
35,4457,115.7,139.4,PIST,20,18.4,2,-99,,,,30.6,3,
35,4458,116.2,139.5,PCRU,10,7.5,7,-99,,,,,7,
35,4459,116.1,140,PCRU,20,18.1,2,-99,,,,19.4,6,broken top
35,4460,115.9,140.7,PCRU,11,6.8,7,-99,,,,,7,
35,4461,118.1,139.4,PCRU,17,13.6,3,-99,,,,15,4,
35,4462,118.5,137.7,PCRU,7,3.8,7,-99,,,,,7,
35,4463,119.6,139.8,ABBA,8,6.2,7,-99,,,,,7,
35,4464,119.5,141.1,PCRU,16,13.2,3,-99,,,,14.2,4,
35,4465,118.7,142.1,PCRU,16,12.5,3,-99,,,,,7,standing dead
35,4466,119.8,143.5,PCRU,17,18.2,3,-99,,,,18.9,4,
35,4467,118.9,143.8,PCRU,17,11,3,-99,,,,11,7,standing dead
35,4468,118.2,143.4,TSCA,12,8,4,-99,,,,,7,standing dead
35,4469,117.6,144.5,PCRU,17,18.6,2,-99,,,,20.9,3,
35,4470,115.3,143.6,PCRU,18,18.7,2,-99,,,,24,3,
35,4471,115.2,142.4,PCRU,12,8.4,7,-99,,,,,7,
35,4472,117.6,145.5,ABBA,0,14.4,7,-99,,,,,7,
35,4473,115.4,146.9,TSCA,12,8,4,-99,,,,7.8,6,
35,4474,118.4,145.3,PCRU,17,15,2,-99,,,,17.9,3,
35,4475,118.4,146.2,PCRU,12,8.2,4,-99,,,,,7,dead and down
35,4476,119.1,149.1,TSCA,7,5.4,6,-99,,,,,7,dead and down
35,4477,118.3,150,TSCA,7,4.7,7,7.8,,,,,,
35,4478,115.8,149,TSCA,14,13.1,3,-99,,,,15.6,7,gone
35,4479,115.6,149.4,PCRU,22,19.8,2,-99,,,,24.2,4,
35,4480,116,149.5,PCRU,16,12.1,2,-99,,,,12.4,3,
35,4481,111.3,125.3,TSCA,5,3.9,5,-99,,,,5.2,4,
35,4482,111.2,126.1,PCRU,11,7,7,-99,,,,,5,
35,4483,114.3,125.2,PCRU,19,25.2,2,-99,,,,29.8,2,
35,4484,113.6,126.4,PCRU,13,14.7,3,-99,,,,,7,standing dead
35,4485,112,127.3,TSCA,15,14.3,2,-99,,,,17.1,4,
35,4486,111.8,128.4,PCRU,16,14.5,2,-99,,,,15.4,4,
35,4487,112.5,128,TSCA,6,3.8,7,-99,,,,,7,
35,4488,110.4,130,PCRU,21,20.4,1,-99,,,,23.7,3,
35,4489,113.3,128.5,TSCA,7,5.3,7,-99,,,,,7,
35,4490,114.2,129.2,TSCA,11,7,4,-99,,,,9.4,5,
35,4491,113.4,129.6,PCRU,12,8,7,-99,,,,,7,
35,4492,114,132.1,PCRU,24,28,1,-99,,,,30.4,2,
35,4493,111.3,133.1,TSCA,15,13.8,2,-99,,,,14,7,standing dead
35,4494,110.7,132.5,TSCA,12,9.6,3,-99,,,,10.3,5,
35,4495,113.3,133.5,PCRU,14,10.9,7,-99,,,,,7,
35,4496,112.8,134.8,PCRU,12,7.7,7,-99,,,,,7,
35,4497,113.4,135.2,PCRU,16,10.8,3,-99,,,,10.9,4,
35,4498,112.3,137,PCRU,11,5.5,7,-99,,,,,7,
35,4499,111.8,137.4,PCRU,17,12.1,3,-99,,,,,7,standing dead
35,4500,110.7,138.4,PCRU,16,11.2,3,-99,,,,,7,dead and down
35,4501,112.1,138.2,PCRU,18,18.4,2,-99,,,,19.4,6,broken top
35,4502,112.1,137.8,PCRU,12,5.3,7,-99,,,,,7,
35,4503,113.1,137.4,PCRU,0,11.8,7,-99,,,,,7,
35,4504,114.5,138,TSCA,9,5,5,-99,,,,6.7,5,
35,4505,114.2,138.1,PCRU,15,11.2,3,-99,,,,11.6,4,
35,4506,112.8,140,TSCA,12,6.7,4,-99,,,,7.4,5,
35,4507,114.2,140.6,TSCA,12,7.7,4,-99,,,,9.5,5,
35,4508,113.8,140.9,PCRU,16,14,7,-99,,,,,7,
35,4509,113.7,141,PCRU,14,11.2,7,-99,,,,,7,
35,4510,111.1,139.9,TSCA,14,10,3,-99,,,,11.4,5,
35,4511,110.5,139.1,PCRU,9,5.4,7,-99,,,,,7,
35,4512,110.9,142.9,ABBA,0,21,7,-99,,,,,7,
35,4513,110.2,142.7,PCRU,9,7.5,7,-99,,,,,7,
35,4514,111.2,142.8,ABBA,0,11.9,7,-99,,,,,7,
35,4515,111.4,143,PCRU,12,6.8,7,-99,,,,,7,
35,4516,113.1,142.7,PCRU,12,11.9,7,-99,,,,,7,
35,4517,114.6,143.8,PCRU,15,14.5,3,-99,,,,,7,standing dead
35,4518,114.1,144.6,TSCA,12,12,4,-99,,,,,7,standing dead
35,4519,113.3,145.5,ABBA,0,8.7,7,-99,,,,,7,
35,4520,113.5,146,PCRU,16,13.4,3,-99,,,,13.6,4,
35,4521,111.8,145.9,TSCA,15,10,3,-99,,,,10.8,5,
35,4522,111.3,145.9,TSCA,15,10.7,3,-99,,,,,7,standing dead
35,4523,110.3,145.2,PCRU,11,8,7,-99,,,,,7,
35,4524,110.7,146.8,TSCA,18,19.1,2,-99,,,,20.8,4,
35,4525,110.6,147.6,TSCA,6,4.1,7,-99,,,,,7,
35,4526,110.6,148.2,TSCA,18,15.5,2,-99,,,,18.5,3,
35,4527,111.1,150,ABBA,10,6.4,7,-99,,,,,7,
35,4528,112.6,149.6,PIST,23,19,1,-99,,,,,7,dead and down
35,4529,105.6,126,PCRU,21,26.5,2,-99,,,,28.7,2,
35,4530,105.5,126.5,PCRU,21,22.1,2,-99,,,,25.5,3,
35,4531,107.5,128.2,TSCA,18,21.5,2,-99,,,,26.7,3,
35,4532,107.5,129.5,PCRU,18,17,2,-99,,,,18.1,4,
35,4533,109,130.5,TSCA,17,22.5,2,-99,,,,24.3,3,
35,4534,106.2,136.4,TSCA,20,22,2,-99,,,,24.7,4,
35,4535,109.6,136.6,PIST,25,35.5,1,-99,,,,51.6,1,
35,4536,108.5,138.9,PCRU,14,10,7,-99,,,,,7,
35,4537,106.6,140,TSCA,18,31,2,-99,,,,33.7,2,
35,4538,105.2,141,TSCA,16,11.3,3,-99,,,,,7,standing dead
35,4539,106.1,141.8,TSCA,15,11,7,-99,,,,,7,
35,4540,107.5,141.4,PCRU,9,6.3,7,-99,,,,,7,
35,4541,109.6,141.2,PCRU,18,17.2,2,-99,,,,19.2,4,
35,4542,109.6,142.4,PCRU,7,4.7,7,-99,,,,,4,
35,4543,108.3,142.2,TSCA,12,9.7,4,-99,,,,11,5,
35,4544,107.7,142.6,TSCA,11,8,4,-99,,,,8.9,5,
35,4545,107.7,142.6,PCRU,10,5,7,-99,,,,,7,
35,4546,105.3,142.6,PCRU,11,10.2,7,-99,,,,,7,
35,4547,107.2,144.7,PIST,21,20.3,2,-99,,,,32.7,2,
35,4548,107.1,140.9,PCRU,18,15.7,2,-99,,,,,7,leaning dead
35,4549,107.6,140.5,PCRU,18,17,2,-99,,,,17.5,7,standing dead
35,4550,106.7,146.9,PCRU,12,9.4,7,-99,,,,,7,
35,4551,109.3,144.7,PCRU,18,15.1,2,-99,,,,16.1,3,
35,4552,108.9,148.3,PCRU,12,7,7,-99,,,,23,3,
35,4553,107.9,147.8,ABBA,10,6,7,-99,,,,14.7,4,
35,4554,109.1,149.7,TSCA,22,35.7,2,-99,,,,39.7,2,
35,4555,107,148.8,PCRU,9,5.7,7,-99,,,,,7,standing dead
35,4556,107,149.3,ABBA,0,6.7,7,-99,,,,,7,standing dead
35,4557,105.7,149.8,PCRU,21,23.2,2,-99,,,,25.8,3,
35,4558,100.8,125.2,PCRU,21,23,2,-99,,,,25.9,3,
35,4559,104.5,125.6,TSCA,0,15,7,-99,,,,,7,
35,4560,103.8,126.6,TSCA,15,13.1,3,-99,,,,14.8,4,
35,4561,101,129.8,TSCA,16,16.5,2,-99,,,,22.1,3,
35,4562,100.5,130.7,PCRU,20,21.6,2,-99,,,,23.7,3,
35,4563,102.5,132.4,TSCA,20,28.9,2,-99,,,,33.3,3,
35,4564,103.9,133,TSCA,18,24.8,2,-99,,,,26.8,4,
35,4565,104.1,133.6,PIST,27,40.2,1,-99,,,,54.8,1,
35,4566,102.2,136,PIST,15,15.3,3,-99,,,,22.9,3,
35,4567,104.2,137,ABBA,15,10.1,4,-99,,,,10.1,7,standing dead
35,4568,103.3,139.3,ABBA,17,10.2,4,-99,,,,11,4,
35,4569,103.1,139.7,TSCA,17,13.8,4,-99,,,,,7,standing dead
35,4570,102.5,140.2,TSCA,18,28.3,2,-99,,,,34,3,
35,4571,104,140.4,ACRU,25,56.2,1,-99,,,,58.8,2,beech
35,4572,104.5,142,TSCA,20,28.3,2,-99,,,,29.5,6,broken top
35,4573,103.7,142.7,ABBA,18,15.4,3,-99,,,,,7,dead and down
35,4574,102.5,141.8,TSCA,17,14.5,3,-99,,,,,7,gone
35,4575,102.5,143.3,PCRU,13,6.5,7,-99,,,,,7,
35,4576,103.9,144,ABBA,15,10.6,6,-99,,,,,7,gone
35,4577,104.1,145.7,PCRU,18,14,2,-99,,,,15.3,4,
35,4578,102.6,144.9,PCRU,0,11.5,7,-99,,,,,7,
35,4579,103.6,146.9,PCRU,12,7.8,7,-99,,,,,7,
35,4580,102.4,146,PCRU,11,6.5,7,-99,,,,,7,
35,4581,102.2,145.2,ABBA,12,7,7,-99,,,,,7,
35,4582,101.4,145.3,ABBA,15,9.5,7,-99,,,,,7,
35,4583,100.7,145.2,PCRU,20,16.1,2,-99,,,,20,3,
35,4584,101.4,146.8,PCRU,13,7.2,7,-99,,,,,7,
35,4585,101.9,146.7,PCRU,18,15,7,-99,,,,,7,
35,4586,101.8,147.3,PCRU,21,20.1,2,-99,,,,23.4,2,
35,4587,100.3,148.2,ABBA,13,9.9,7,-99,,,,,7,
35,4588,100.6,149.6,PCRU,13,8.5,7,-99,,,,,7,
35,4589,103.4,148.5,PCRU,12,7.8,7,-99,,,,,7,
35,4590,104.3,148.9,PCRU,12,9.5,7,-99,,,,,7,
35,4591,102.4,149,PCRU,11,5.5,7,-99,,,,,7,
35,4592,102.2,149.7,PCRU,22,17.2,2,-99,,,,21.2,3,
36,4061,147.5,125.2,PCRU,12,9.7,4,-99,,,,,7,standing dead
36,4062,145.3,127,PCRU,9,5.9,6,-99,,,,,7,dead and down
36,4063,147.5,126.7,PCRU,11,9.5,4,-99,,,,,7,standing dead
36,4064,148.3,125.5,PCRU,6,5.3,7,-99,,,,,,
36,4065,149.2,127.5,PCRU,9,4.7,7,-99,,,,,,
36,4066,148.4,127.6,PCRU,0,3.5,7,-99,,,,,7,dead and down
36,4067,148.3,127.9,PCRU,0,6.2,7,-99,,,,,,
36,4068,148.3,128.5,PCRU,11,6.5,6,-99,,,,,,missing
36,4069,148.3,128.9,PCRU,11,7.7,7,-99,,,,,,
36,4070,148.7,130,PCRU,7,4.9,7,-99,,,,,,
36,4071,147.7,130.1,PCRU,8,6.7,7,-99,,,,,,
36,4072,147.3,129.8,PCRU,14,8.2,6,-99,,,,,7,dead and down
36,4073,147,129.9,PCRU,14,10.3,6,-99,,,,10.6,4,
36,4074,147,128.9,PCRU,13,9.2,4,-99,,,,9.7,4,
36,4075,145.1,129.1,PCRU,9,6.9,7,-99,,,,,,
36,4076,146.8,131,PCRU,8,6,7,-99,,,,,,
36,4077,146.6,131.2,PCRU,8,5.4,7,-99,,,,,,
36,4078,146,131.3,ABBA,0,5.2,7,-99,,,,,,
36,4079,147.2,131.6,PCRU,11,9.7,6,-99,,,,,7,standing dead
36,4080,146.4,131.9,PCRU,0,9.2,7,-99,,,,,,
36,4081,145.7,132.3,PCRU,9,5.1,7,-99,,,,,,
