block,meas3yr,treeid,xsite,ysite,species,dbh69,can69,cond69,dbh75,can75,cond75,dbh91,can91,cond91,dbh01,can01,cond01,1969Orient,dbh11,can11,cond11,length11,angle11,decay,comments,soilmoist,hurrdam,10medge
SW40,1991,3229,-98.5,-433.5,QURU,32.51,CD,L,29.97,CD,L,29.97,NA,D,27,NA,RB,NA,28.7,NA,RB,52.6,201,D2,1991: SOME BARK MISSING AT DBH; D1; 2001: CUT AT 52.6'; 201 DEG; D2,moist,Low,0
SW40,1991,3230,-98,-446,QURU,26.16,CD,L,28.45,CD,L,31.5,CD,L,33.7,CD,L,NA,36,CD,L,NA,NA,NA,1991: LIGHT-MOD. SKELETONIZING,moist,Low,0
SW40,1991,3231,-97.5,-442.5,ACRU,8.64,S,L,9.14,S,L,10.16,NA,SN,NA,NA,SN,NA,NA,NA,SN,2.4,311,D3,"1991: SNAP AT 4'; STUB D1; ~4"" DBH W/BARK + WOOD; 25' AT 300 DEG; 2001: 3'; D2; 311 DEG; SNAPPED AT BASE",moist,Low,0
SW40,1991,3232,-97,-454.5,TSCA,21.59,S,L,22.86,S,L,23.88,NA,D,24,NA,D,NA,10.5,NA,D,NA,NA,D2,1991: FUNGUS ON BOLE MAY ADD TO DBH; TOP SNAP AT 25'; D1-BARK INTACT; 2001: D2; 2011: BRANCHES INTACT; MISSING BARK AND CHUNKS OF BOLE,moist,Low,0
SW40,1991,3233,-96.5,-472.5,ACRU,13.97,S,L,14.22,S,L,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,LIVE RM ATTACHED 9;144; 1991:D2; LOOKS CUT AT BASE; BOLE GONE; 2001: D3,moist,Low,0
SW40,1991,3234,-95.5,-472,ACRU,6.6,S,L,6.86,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,BRANCH ATTACHED TO RM 7;145,moist,Low,0
SW40,1991,3235,-95,-497,QURU,19.3,CD,L,19.81,I,L,20.32,NA,D,14,NA,SN,NA,NA,NA,SN,4.5,21,D2,1991: BARK INTACT; D1; 2001: CUT AT 11.1'; BOLE CUT IN PIECES; 21 DEG; D2; 2011: ONE CUT PIECE OF BOLE FOUND,dry,Moderate,0
SW40,1991,3236,-94.5,-453,ACRU,11.43,S,L,11.68,S,L,12.45,S,L,12.9,S,L,NA,12.9,S,L,NA,NA,NA,1991: SHARES BASE W/13;108; BROKEN LEADER,moist,Low,0
SW40,1991,3237,-94,-407.5,UNK,NA,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Low,0
SW40,1991,3238,-93.5,-454,ACRU,12.95,S,L,13.46,S,L,13.21,S,L,14.1,S,L,NA,13.4,S,L,NA,NA,NA,1991: SHARES BASE W/11;106; SWELL AT DBH; LG OPEN WOUND AT BASE & 2-3',moist,Low,0
SW40,1991,3239,-92.5,-427.5,ACSA,8.64,S,L,9.14,S,L,9.4,I,L,9.9,S,L,NA,10,S,L,NA,NA,NA,1991: IN GAP?,moist,Low,0
SW40,1991,3240,-92,-413,QURU,8.13,S,L,8.38,S,L,7.62,NA,SN,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1991: SNAP AT BASE; STUMP D2; BOLE D1; ABRK MISSING; 25' AT 225 DEG,moist,Low,0
SW40,1991,3241,-92,-468.5,QURU,33.78,D,L,36.07,CD,L,44.7,CD,L,51,CD,L,NA,55.3,CD,L,NA,NA,NA,1991: LIGHT SKELETONIZING,moist,Low,0
SW40,1991,3242,-92,-471,QURU,17.53,I,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1991: PROBABALY GREW FROM LARGE RO 16;137 AT BASE?--ATTACHED,moist,Low,0
SW40,1991,3243,-91,-409.5,BEAL,5.59,NA,D,NA,NA,D,NA,NA,SN,NA,NA,G,NA,NA,NA,G,NA,NA,NA,STUB 1969; 1991: D3,moist,Low,0
SW40,1991,3244,-89,-462.5,ACRU,6.6,S,L,8.13,S,L,NA,NA,SN,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1991: BOLE GONE; STUMP D3; SPROUTS FROM BASE; 2001: SPROUTS STILL EVIDENT,moist,Low,0
SW40,1991,3245,-88.5,-468.5,BEAL,NA,NA,NA,5.08,S,L,9.65,S,L,12.6,S,L,NA,14.4,S,L,NA,NA,NA,1991: SMALL MOUND; MINOR LEAF SKELETONIZING,moist,Low,0
SW40,1991,3246,-88,-415,QURU,34.04,CD,L,36.58,CD,L,40.13,CD,L,42.6,CD,L,NA,44.4,CD,L,NA,NA,NA,BAND ON MAY 13; 1969; 1991: BAND ON GROUND NEARBY; MODERATE LEAF SKELETONIZING,moist,Low,0
SW40,1991,3247,-87.5,-455,QURU,22.35,CD,L,23.11,D,L,24.38,S,L,24,NA,D,NA,21.3,NA,RB,54,252,D2,1991: TOP BROKEN; MODERATE LEAF SKELETONIZING; 2001: D1; MISSING BARK,moist,Low,0
SW40,1991,3248,-87,-435.5,ACRU,12.45,I,L,13.72,I,L,17.02,I,L,18.5,CD,L,NA,19.5,I,L,NA,NA,NA,1991: ON MOUND W/28;66; 2001: FORKS AT~4M,moist,Low,0
SW40,1991,3249,-86,-433,ACRU,14.73,I,L,16.76,I,L,19.3,I,L,21.4,CD,L,NA,23.4,I,L,NA,NA,NA,1991: ON MOUND W/26;71,moist,Low,0
SW40,1991,3250,-85,-496.5,PIST,6.86,S,L,7.62,S,L,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1991: SNAP AT 1.5'; 17' AT 303 DEG; D1; 2001: 11.5'; 296 DEG; D2 AND BURIED,moist,Moderate,0
SW40,1991,3251,-84,-435,ACRU,5.59,S,L,6.6,S,L,8.13,S,L,7.7,S,L,NA,8.1,S,L,NA,NA,NA,NA,moist,Low,0
SW40,1991,3252,-84,-446.5,ACRU,10.92,S,L,11.18,S,L,11.68,S,L,11.6,S,L,NA,10.9,NA,D,NA,NA,D2,1991: FUNGUS EMERGING FROM SEAM ON LOWER BOLE; NEW LOCATION; 2001: DBH BELOW BULGE; TOP DEAD,moist,Low,0
SW40,1991,3253,-83.5,-492,ACRU,5.08,S,L,5.59,S,L,6.1,S,L,6,NA,SN,NA,NA,NA,G,NA,NA,NA,2001: SNAPPED AT BASE; 34'; D1; 240 DEG,moist,Moderate,0
SW40,1991,3254,-82.5,-446.5,ACRU,7.62,S,D,NA,NA,D,NA,NA,SN,NA,NA,SN,NA,NA,NA,SN,NA,NA,D3,1991: SNAP AT BASE; STUMP D3; BOLE GONE; NEW LOCATION; 2001: D3,moist,Low,0
SW40,1991,3255,-82.5,-491,ACRU,19.3,S,L,19.81,S,L,20.32,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1991: VERTICAL SNAP FROM BASE TO 8'; D2; TOP GONE; YB SPROUTS FROM BASE MOUND; 2001: D2 TO D3; SNAPPED AT ~6',moist,Moderate,0
SW40,1991,3256,-82,-485.5,BELE,5.33,S,L,6.6,S,L,11.68,I,L,14.6,S,L,NA,17.7,S,L,NA,NA,NA,2011: TRUNK SPROUTS,moist,Moderate,0
SW40,1991,3257,-80.5,-487,TSCA,6.35,S,L,8.13,S,L,10.41,NA,SN,10,NA,SN,NA,NA,NA,G,NA,NA,NA,1991: SNAP AT 8'; D1; TOP FELL 333 DEG; 17' LONG PIECE; 2001: 6.2'; ONLY BASE PORTION; 227 DEG; D2,moist,Moderate,0
SW40,1991,3258,-78,-457.5,QURU,36.58,CD,L,39.12,CD,L,43.18,CD,L,46.2,CD,L,NA,49.8,CD,L,NA,NA,NA,1991: LIGHT SKELETONIZING; MANY DEAD TWIGS,moist,Low,0
SW40,1991,3259,-77.5,-451,QURU,23.37,I,L,24.89,I,L,27.18,CD,L,28.4,CD,L,NA,29.4,I,L,NA,NA,NA,1991: MODERTE-HEAVY SKELETONIZING,moist,Low,0
SW40,1991,3260,-77.5,-485.5,QURU,32.26,D,L,33.53,CD,L,36.58,CD,L,38.6,CD,L,NA,39.4,CD,L,NA,NA,NA,1991: MODERATE SKELETONIZING,moist,Moderate,0
SW40,1991,3261,-77,-445.5,QURU,6.1,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Low,0
SW40,1991,3262,-70.5,-419.5,QURU,10.67,S,L,NA,NA,D,NA,NA,W,9,NA,W,NA,NA,NA,W,NA,NA,D3,1991: BASE D2; BOLE D1; NO BARK; DBH ~3.5; 32' AT 238 DEG; ALMOST NO MOUND; 2001: 29'; CUT HALFWAY; 225 DEG; D2; 2011: NEARLY GONE; BOLE BURIED,moist,Low,0
SW40,1991,3263,-67.5,-416,ACSA,8.38,S,L,8.89,S,L,9.14,S,L,9,NA,D,NA,NA,NA,SN,NA,NA,D2,2001: D1; 2011: SNAP AT 2'; BOLE MISSING,dry,Low,0
SW40,1991,3264,-67.5,-418,ACRU,8.38,S,L,9.14,S,L,10.16,S,L,11,S,L,NA,11.7,S,L,NA,NA,NA,2011: SCARRING AROUND BH; TRUNK SPROUTS; LEANING N,dry,Low,0
SW40,1991,3265,-67.5,-421,ACRU,12.95,I,L,16,I,L,18.54,I,L,21.2,CD,L,NA,22.6,CD,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3266,-67.5,-424.5,CADE,17.78,NA,W,NA,NA,W,NA,NA,W,NA,NA,W,SW,NA,NA,W,NA,NA,D3,WINDTHROWN: LOCATED AT CENTER OF MOUND; BB 68;52 GROWING ON MOUND; 1991: NEW LOCATION; MOUND D3; BOLE D2; 2001: D3 STUMP ONLY; 2011: ALMOST GONE,dry,Low,0
SW40,1991,3267,-66,-426,BELE,7.11,S,L,7.11,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,GROWING ON CH 67;52 MOUND,dry,Low,0
SW40,1991,3268,-60.5,-452.5,QURU,24.38,CD,L,26.42,CD,L,31.24,CD,L,34.2,CD,L,NA,36.5,CD,L,NA,NA,NA,1991: OPEN WOUND AT BASE; MODERATE SKELETONIZING,dry,Low,0
SW40,1991,3269,-59,-408,BELE,21.34,I,L,NA,NA,D,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1991: STUMP D3; BOLE D2; 15' AT 245 DEG; 2001: D3 STUMP ONLY,dry,Low,0
SW40,1991,3270,-58,-466,ACSA,8.89,S,L,10.16,S,L,11.43,S,L,11.5,S,L,NA,11.8,S,L,NA,NA,NA,1991: BENT AT ~13' AT 200 DEG; 2001: TOP DEAD; 2011: TOP SNAP,dry,Moderate,0
SW40,1991,3271,-54.5,-431.5,ACRU,NA,NA,NA,5.08,S,L,6.1,S,L,6,NA,D,NA,NA,NA,G,NA,NA,NA,1991: BENT UNDER BEECH; NEW LOCATION; 2001: D1,dry,Low,0
SW40,1991,3272,-55.5,-464.5,ACRU,11.68,S,L,12.7,S,L,13.72,I,L,14.3,I,L,NA,14.5,S,L,NA,NA,NA,1991: SWELLING AT DBH; 2011: TOP SNAPPED,dry,Low,0
SW40,1991,3273,-54.5,-441,BELE,21.84,CD,L,23.11,CD,L,24.13,I,L,24.7,CD,L,NA,24.7,I,L,NA,NA,NA,1991: ROOTS IN CONTACT W/BE; LEANS TOWARD PATH AT 300 DEG; 2011: TOP DEAD,dry,Low,0
SW40,1991,3274,-54.5,-493.5,QURU,5.08,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Moderate,0
SW40,1991,3275,-54,-439.5,FAGR,16.26,S,L,18.54,S,L,24.13,I,L,27.8,CD,L,NA,31.2,CD,L,NA,NA,NA,1991: MANY LEAVES CURLED UNDER ON MARGINS,dry,Low,0
SW40,1991,3276,-53,-479,ACRU,17.27,S,L,18.03,S,L,19.3,S,L,20.1,S,L,NA,NA,NA,G,NA,NA,NA,1991: DIA. TAKEN 1' ABOVE DBH DUE TO MERGING BOLE OF OTHER TREE; NEW LOCATION; 2011: BOLE MISSING/MOVED? ALL OTHERS IN CLUMP ARE GONE,dry,Moderate,0
SW40,1991,3277,-53,-496,QURU,38.61,D,L,40.64,CD,L,45.97,CD,L,50.2,CD,L,NA,53.9,CD,L,NA,NA,NA,1991: LIGHT SKELETONIZING,moist,Moderate,0
SW40,1991,3278,-51.5,-463,PIST,5.84,S,L,6.35,S,L,6.1,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1991: SNAP AT 2'; BOLE GONE; STUMP D1; NO BARK; 2001: D2; 2011: MAY BE UNDER 3288,dry,Low,0
SW40,1991,3279,-50,-432,ACRU,6.1,S,L,6.35,S,L,7.11,S,L,7.3,S,L,NA,7.4,S,L,NA,NA,NA,1991: CROOKED BOLE; NEW LOCATION,dry,Low,0
SW40,1991,3280,-47.5,-441.5,ACSA,12.7,CD,L,13.72,CD,L,14.22,S,L,14,NA,D,NA,13.5,NA,RB,25.4,210,D2,1991: LEAVES PALE; DEAD BRANCHES; 2001: D1; MISSING BARK,dry,Low,0
SW40,1991,3281,-46.5,-498.5,ACRU,13.46,S,L,14.99,S,L,17.78,I,L,19,I,L,NA,19.9,I,L,NA,NA,NA,NA,moist,Moderate,0
SW40,1991,3282,-46,-442.5,UNK,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,LIVE RO 109;84 GROWING ON OR NEAR STUMP; 1991: D3; PROBABLY RING POROUS; 2001: D3,dry,Low,0
SW40,1991,3283,-46,-484.5,ACRU,6.86,S,L,6.86,S,L,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,SHARES BASE WITH 5 OTHER RM; 1991: SNAP AT BASE; BOLE GONE; D3; 2001: D3,dry,Moderate,0
SW40,1991,3284,-46,-486.5,ACRU,9.65,S,L,10.92,S,L,11.94,S,L,12.2,S,L,NA,12.3,NA,W,34.6,258,D2,SHARES BASE WITH 5 OTHER RM; 1991: DBH FROM MOUND TOP; 2001: SOME DEAD BRANCHES; 2011: CUT AT 34.6',dry,Moderate,0
SW40,1991,3285,-45.5,-442,QURU,6.1,S,L,NA,NA,D,5.08,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,"GROWING ON OR NEAR UNK STUMP 108;85; 1991: STUMP D3; BARK GONE; 21' AT 58 DEG; DBH ~2""; 2001: STUMP ONLY D3",dry,Low,0
SW40,1991,3286,-45,-410,BELE,35.56,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,CUT 1962 DURING ROAD REPAIR; 1991: D3; 2001: D3,dry,Low,0
SW40,1991,3287,-45,-444,ACRU,16.76,CD,L,18.54,CD,L,20.32,I,L,20.8,I,L,NA,20.7,I,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3288,-45,-461.5,BEAL,23.37,CD,L,25.4,CD,L,26.16,CD,L,26,NA,D,NA,24,NA,SN,16.7,284,D3,1991: SKELETONIZED LEAVES; THIN CROWN; GAPING WOUND FROM BASE-2'; SMALL CANKERS; 2001: D1; 2011: SNAP AT 2'; CUT AT 16.7';  COND91 CHANGED FROM M TO L,dry,Low,0
SW40,1991,3289,-45,-487.5,ACRU,9.4,S,L,NA,NA,D,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,SHARES BASE WITH 5 OTHER RM; 1991: SNAP AT BASE; BOLE GONE; D3; 2001: D3,dry,Moderate,0
SW40,1991,3290,-43.5,-484,ACRU,NA,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,SHARES BASE WITH 5 OTHER RM; 1991: SOME WOOD BUT HARD TO TELL FROM RM SNAPS,dry,Moderate,0
SW40,1991,3291,-42.5,-486.5,ACRU,5.33,S,L,5.59,S,L,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,SHARES BASE WITH 5 OTHER RM; 2001: STUMP ONLY D3,dry,Moderate,0
SW40,1991,3292,-42,-487.5,ACRU,5.84,S,L,NA,NA,D,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,SHARES BASE WITH 5 OTHER RM; 1991: SNAP AT BASE; D3; BOLE GONE; 2001: D3,dry,Moderate,0
SW40,1991,3293,-41.5,-418.5,QURU,30.99,CD,L,33.53,CD,L,37.34,CD,L,39.8,CD,L,NA,42.1,CD,L,NA,NA,NA,BAND ON MAY 13; 1969; 1991: STILL BANDED; LEANS W FROM BASE,dry,Low,0
SW40,1991,3294,-38,-438.5,ACRU,6.1,S,L,6.35,S,L,7.11,S,L,7.9,S,L,NA,7.8,NA,D,NA,NA,D1,2001: SOME DEAD BRANCHES,dry,Low,0
SW40,1991,3295,-37.5,-468.5,BEAL,25.4,CD,L,27.43,CD,L,29.72,CD,L,31.3,CD,L,NA,32.2,CD,L,NA,NA,NA,LIVE YB 127;138 ATTACHED; 1991: MULTIPLE SPROUTS FROM BASE; LEAF SKELETONIZING; 2001: FORKS AT ~30',dry,Low,0
SW40,1991,3296,-37,-418,BELE,13.97,S,L,14.22,S,L,14.22,S,L,14.7,S,L,NA,14.9,S,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3297,-37,-442,ACRU,4.83,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Low,0
SW40,1991,3298,-36.5,-469,BEAL,7.62,S,L,8.13,S,L,8.13,NA,SN,8,NA,SN,NA,NA,NA,SN,NA,NA,D3,BRANCH ATTACHED TO YB 125;137; 1991: MULTIPLE SPROUTS FROM BASE; SNAP AT 10'; D1; 2001: D2; SNAP AT ~7'; 2011: SNAP AT 4',dry,Low,0
SW40,1991,3299,-34.5,-445,PIST,7.87,S,L,8.64,S,L,7.62,NA,RB,8,NA,RB,NA,NA,NA,RB,6,203,D3,1991: DBH ~3.2; NO BARK; D1; 5' AT 215 DEG; 2001: 7.7'; 203 DEG; D2; PARTLY BURIED; 2011: BOLE BURIED,dry,Low,0
SW40,1991,3300,-33.5,-493,QURU,27.94,CD,L,28.96,CD,L,29.97,CD,L,30.8,CD,L,NA,31.2,NA,D,NA,NA,D1,1991: MODERATE SKELETONIZING,dry,Moderate,0
SW40,1991,3301,-32.5,-414,QURU,12.95,S,L,13.46,S,L,14.48,NA,L,12,NA,RB,NA,11.9,NA,RB,17.2,249,D2,1991: BARK MISSING; SPROUTS AT BASE AND TRUNK AT 3'; 2001: 17.2'; D2; 249 DEG; 2011: CUT AT 17.2;  COND91 CHANGED FROM M TO L,dry,Low,0
SW40,1991,3302,-32,-498.5,ACRU,16.26,S,L,17.27,S,L,19.05,I,L,20,I,L,NA,20.3,I,L,NA,NA,NA,NA,moist,Moderate,0
SW40,1991,3303,-31,-410.5,QURU,13.21,S,L,13.72,S,L,12.7,NA,W,12,NA,W,NA,11.8,NA,W,23,137,D2,"1991: SMALL MOUND; NO BARK; DBH~4.7""; D1; 37' AT 137 DEG; 2001: 137 DEG; 32'; D2",dry,Low,0
SW40,1991,3304,-30.5,-449.5,UNK,NA,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Low,0
SW40,1991,3305,-29.5,-439,QURU,6.1,S,L,6.6,S,L,5.08,NA,W,NA,NA,W,NA,NA,NA,W,NA,NA,D3,"1991: DBH NO BARK ~2.4""; D1; 27' AT 128 DEG; 2001: 25.5'; 117 DEG; D2 AND BURIED; D3 NEAR BASE; 2011: STUMP ONLY",dry,Low,0
SW40,1991,3306,-29.5,-442.5,BELE,4.83,S,L,6.1,S,L,9.14,S,L,11.5,S,L,NA,13.9,S,L,NA,NA,NA,1991: LEANS S FROM BASE; SOIL LIFTED SLIGHTLY,dry,Low,0
SW40,1991,3307,-29,-489.5,ACRU,5.33,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW40,1991,3308,-27.5,-498,UNK,50.8,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1991: D3; 2001: D3,moist,Moderate,0
SW40,1991,3309,-26.5,-420.5,ACRU,NA,NA,NA,7.62,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,MISSED IN 1969,dry,Low,0
SW40,1991,3310,-26.5,-493,QURU,NA,CD,NA,NA,NA,NA,32.26,CD,L,34,CD,L,NA,35.2,CD,L,NA,NA,NA,1991: MOD-HEAVY SKELETONIZING; 2011: DEAD BRANCHES,dry,Moderate,0
SW40,1991,3311,-26,-405.5,QURU,15.75,S,L,16,S,L,NA,NA,RB,13,NA,RB,NA,12.9,NA,RB,36.7,172,D3,"199: DBH ~5.3""; NO BARK; D1; 39' AT 186 DEG.; 2001: 38'; D2; PARTS BURIED; 172 DEG",dry,Low,0
SW40,1991,3312,-26,-423.5,QURU,14.22,I,L,15.24,I,L,16,I,L,17,NA,D,NA,15.1,NA,RB,42.9,218,D2,1991: MODERATE SKELETONIZING; 2001: D1; LOOSING BARK,dry,Low,0
SW40,1991,3313,-25,-430,ACRU,13.46,S,L,14.22,S,L,16.26,I,L,16.3,I,L,NA,16.3,I,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3314,-24.5,-484.5,ACRU,9.14,S,L,9.4,S,L,9.91,S,L,9,NA,SN,NA,NA,NA,SN,7,176,D3,1991: FADED YELLOW RIBBON ON BOLE; 2 SAPLING SPROUTS NEARBY; 2001: SNAPPED AT ~8'; D2; BOLE ON GROUND AND CAUGHT IN BEAL OF NEXT PLOT; 165 DEG; REMOVED ~8' SW OF BASE; 2011: BOLE BURIED,dry,Moderate,0
SW40,1991,3315,-23,-403,ACRU,7.11,S,L,7.87,S,L,10.41,S,L,11.7,S,L,NA,12.5,S,L,NA,NA,NA,1991: SAPLING SPROUT FROM BASE; 2001: DBH BELOW BUMP,dry,Low,0
SW40,1991,3316,-23,-472,BEAL,20.32,CD,L,21.34,CD,L,23.88,I,L,25.1,I,L,NA,25.5,I,L,NA,NA,NA,1991: MULTIPLE BASE SPROUTS,dry,Low,0
SW40,1991,3317,-22.5,-426.5,ACRU,NA,NA,NA,5.59,S,L,6.6,S,L,6,NA,D,NA,NA,NA,SN,NA,NA,D3,2001: D1; 2011: STUMP ONLY W/ MAPLE SPROUTS,dry,Low,0
SW40,1991,3318,-22,-469,ACRU,11.18,S,L,12.45,S,L,13.72,S,L,13.4,S,L,NA,12.4,NA,D,NA,NA,D2,2011: TOP SNAPPED,dry,Low,0
SW40,1991,3319,-20.5,-410,ACRU,4.57,S,L,7.62,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Low,0
SW40,1991,3320,-19.5,-405,ACRU,5.08,S,L,6.35,S,L,7.62,S,L,8,S,L,NA,8.3,S,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3321,-14.5,-477,ACRU,7.87,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1991: LEFT HOLE; NO BOLE EVIDENT,dry,Moderate,0
SW40,1991,3322,-14,-459,QURU,33.53,D,L,36.32,CD,L,42.42,CD,L,46.3,CD,L,NA,48.9,CD,L,NA,NA,NA,1991: MODERATE SKELETONIZING,dry,Low,0
SW40,1991,3323,-14,-466.5,ACRU,9.65,S,L,10.67,S,L,11.43,S,L,11,NA,SN,NA,NA,NA,SN,12,143,D3,2001: 39'; 143 DEG; D1; LOOSING BARK; SNAPPED AT 1' 2011: BOLE BURIED,dry,Low,0
SW40,1991,3324,-13.5,-424,QURU,29.46,CD,L,32.26,CD,L,37.08,CD,L,39.5,CD,L,NA,41.6,CD,L,NA,NA,NA,NA,dry,Low,0
SW40,1991,3325,-12,-492,ACRU,11.43,S,L,11.43,S,L,NA,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,BROKEN IN 1975; 1991: D2-D3; TOO DECAYED FOR DBH; 3' AT 171 DEG; 2001: D3 STUMP ONLY,dry,Moderate,0
SW40,1991,3326,-11,-428.5,QURU,22.35,CD,L,23.62,CD,L,25.15,CD,L,26.5,CD,L,NA,27.1,CD,L,NA,NA,NA,1991: DEAD BRANCHES; MOD.-HEAVY SKELETONIZING; 2011:  COND91 CHANGED FROM M TO L,dry,Low,0
SW40,1991,3327,-10.5,-419,ACRU,7.11,S,L,8.13,S,L,10.41,S,L,10.8,S,L,NA,10.4,NA,D,NA,NA,D1,1991: TOP BENDING S; 2011: TOP SNAPPED; BASAL SPROUTS,dry,Low,0
SW40,1991,3328,-10.5,-459,ACRU,7.87,S,L,9.14,S,L,11.43,S,L,11,NA,D,NA,10.4,NA,D,NA,NA,D2,2001: D1; 2011: TOP SNAPPED,dry,Low,0
SW40,1991,3329,-10,-449,BEAL,35.56,NA,WC,NA,NA,WC,NA,NA,WC,NA,NA,WC,W,NA,NA,WC,NA,NA,D3,WINDTHROWN: LOCATED AT CENTER OF MOUND; 1991: BOLE GONE; 9 BB SEEDLINGS/SAPLINGS; 2001: D3; 2011: MOUND ONLY ,dry,Low,0
SW40,1991,3330,-9,-401.5,QURU,NA,NA,W,NA,NA,W,NA,NA,W,NA,NA,W,SW,NA,NA,G,NA,NA,NA,WINDTHROWN: LOCATED AT CENTER OF MOUND; 1991: MOUND D2; BOLE D1; MOST OF BOLE GONE; 2001: NO MOUND; BOLE D3; 16'; 251 DEG,dry,Low,0
SW40,1991,3331,-9,-421,QURU,9.91,S,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Low,0
SW40,1991,3332,-8.5,-412,BELE,21.34,S,L,22.35,S,L,25.4,I,L,25.1,S,L,NA,25,S,L,NA,NA,NA,1991: TOP DEAD; BOLE CANKERS; BARK MISSING AT DBH; EXPOSED WOOD FROM BASE TO 9'; 2001: DBH ABOVE WOUND; 2011:  COND91 CHANGED FROM M TO L,dry,Low,0
SW40,1991,3333,-6.5,-484,QURU,29.97,D,L,31.5,CD,L,35.05,CD,L,36.8,CD,L,NA,38.7,CD,L,NA,NA,NA,1991: MOD.-HEAVY SKELETONIZING,dry,Moderate,0
SW40,1991,3334,-5,-405,QURU,11.43,S,D,NA,NA,D,10.16,NA,D,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,"1991: ~3.6"" W/O BARK; 5' AT 192 DEG.; 2001: STUMP ONLY D3",dry,Low,0
SW40,1991,3335,-5,-446,BELE,7.87,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Low,0
SW40,1991,3336,-5,-498.5,ACRU,9.65,S,L,10.16,S,L,10.16,S,D,9,NA,D,NA,NA,NA,SN,4,306,D3,2001: SNAPPED AT ~15'; 2011: BOLE BURIED NEARLY GONE,dry,Moderate,0
SW40,1991,3337,-4.5,-411.5,BELE,11.18,S,L,12.45,S,L,14.48,S,L,15.4,S,L,NA,15.6,S,L,NA,NA,NA,1991: SWELLING AT DBH; 2001: DBH ABOVE SWELLING 2011: TOP SNAPPED; TRUNK SPROUTS,dry,Low,0
SW40,1991,3338,-2,-458.5,ACRU,6.35,S,L,6.6,S,L,7.87,S,L,9.2,S,L,NA,9.2,S,L,NA,NA,NA,1991: NEW LOCATION; LARGE SAPLING SPROUT FROM BASE,dry,Low,0
SW40,1991,3339,-4.5,-475,ACRU,9.14,S,L,10.16,S,L,10.41,S,L,12,S,L,NA,11.9,S,L,NA,NA,NA,1991: SWELLING AT DBH; 2001: DBH ABOVE SWELLING; 2011: TRUNK SPROUTS,dry,Low,0
SW40,1991,3340,-3,-424.5,ACRU,6.6,S,L,7.62,S,L,9.65,S,L,10.9,S,L,NA,12.1,S,L,NA,NA,NA,NA,dry,Low,0
