plot,tree no.,species,DBH1979,Cnpy1979,rem1979,DBH1983,Cnpy1983,rem1983,DBH1989,Cnpy1989,rem1989,DBH1994,Cnpy1994,rem1994,DBH1999,Cnpy1999,rem1999,DBH2009,Cnpy2009,rem2009
A0,149,76,1.7,4,82,1.8,4,8,1.9,4,8,2,4,8,2.5,4,0,3.3,4,0
A0,150,79,2.8,4,0,2.9,4,8,3,4,8,3.1,4,2,0,0,9,0,0,0
A0,151,76,2.6,4,81,2.7,4,82,2.7,4,21,0,0,9,0,0,0,0,0,0
A0,152,76,3.8,4,0,4.1,4,0,4.2,4,0,0,0,9,0,0,0,0,0,0
A0,786,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,716,78,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,2.5,4,0
A0,717,78,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4,1,0,0,9
A0,718,78,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4,0,2.6,4,0
A0,719,78,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0,1.9,4,0
A0,787,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,720,78,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0,2.6,4,0
A0,721,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,1
A0,153,76,1.3,4,81,1.5,4,8,1.5,4,81,1.7,4,18,2.4,4,1,3.2,4,0
A0,154,66,11.5,2,0,12.3,3,0,12.9,2,0,13.5,3,3,13.6,3,312,14,4,12
A0,155,79,5.8,4,1,6,4,0,6.1,4,0,0,0,9,0,0,0,0,0,0
A0,156,40,16.7,2,0,17.2,2,0,17.7,2,0,18.5,3,3,0,0,9,0,0,0
A0,157,79,6.2,4,2,6.8,4,2,0,0,9,0,0,0,0,0,0,0,0,0
A0,158,79,12.7,2,0,13.1,3,0,13.5,2,0,13.8,3,31,14,3,31,0,0,9
A0,159,76,1,4,8,1.1,4,2,1.1,4,8,0,0,9,0,0,0,0,0,0
A0,722,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.6,4,0
A0,652,78,0,0,0,0,0,0,0,0,0,1.2,4,0,1.9,4,0,0,0,9
A0,160,79,9.5,3,1,9.7,4,0,9.9,4,0,10.1,4,3,10.5,4,0,11.5,4,0
A0,162,76,4,4,8,4.2,4,8,4.3,4,1,4.3,4,1,4.5,4,12,5.2,4,0
A0,163,79,6.1,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,788,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
A0,164,76,6,4,1,6.4,4,0,6.7,4,1,6.9,4,1,7.6,3,1,9.8,3,1
A0,722,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,4,0
A0,789,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
A0,165,76,1.5,4,81,1.6,4,8,1.8,4,81,2,4,12,1.9,4,12,0,0,9
A0,166,84,4.6,4,8,5.1,4,8,5.5,4,0,6.1,4,0,7.1,3,0,8.9,3,0
A0,167,76,1.7,4,8,1.8,4,8,1.9,4,0,2,4,1,2.2,4,1,2.6,4,0
A0,168,76,2.6,4,0,2.8,4,8,3.1,4,0,3.2,4,0,3.5,4,0,3.9,4,0
A0,169,79,3.6,4,8,3.8,4,8,4.1,4,1,4.6,4,1,5.7,4,1,7.5,4,1
A0,170,76,1.1,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,171,76,2.2,4,8,2.4,4,8,2.5,4,8,2.7,4,8,2.9,4,8,3.2,4,2
A0,172,79,6.8,4,0,7,4,0,7.5,4,0,8.1,4,0,8.2,4,21,0,0,9
A0,173,71,13.9,2,0,14.6,2,0,15.1,2,0,15.5,2,0,15.7,2,3,16.4,2,3
A0,174,76,2.9,4,0,2.9,4,21,3,4,21,0,0,9,0,0,0,0,0,0
A0,790,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
A0,791,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
A0,792,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
A0,793,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,794,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,175,76,4.2,4,81,4.6,4,0,4.6,4,0,4.8,4,0,4.9,4,0,5.3,4,0
A0,176,29,9.7,3,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,795,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,723,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,2
A0,796,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,724,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.6,4,1
A0,725,78,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0,2.1,4,3
A0,726,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A0,177,66,19.3,2,0,20.9,2,0,22.5,2,0,23.4,2,0,24.2,2,0,25.4,2,0
A0,797,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,798,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,178,79,7,4,0,7.2,4,0,7.2,4,0,7.4,4,0,7.4,4,12,7.8,4,1
A0,727,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0
A0,179,79,10.6,4,8,10.9,4,8,11.2,4,2,11.5,4,2,11.6,4,2,12.6,4,0
A0,799,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,728,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9
A0,180,76,2.3,4,82,2.4,4,8,2.5,4,83,2.5,4,31,2.5,4,123,0,0,9
A0,632,32,0,0,0,0,0,0,1,4,0,1.4,4,0,2.1,4,0,2.6,4,0
A0,181,76,1.4,4,8,1.5,4,8,1.6,4,8,1.6,4,0,1.7,4,0,1.9,4,2
A0,729,78,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,1.5,4,0
A0,800,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,182,76,3.3,4,0,3.6,4,0,3.8,4,0,3.9,4,0,4.3,4,2,4.6,4,0
A0,183,76,1.4,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,801,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,802,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0
A0,803,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3
A0,804,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0
A0,184,40,15.1,2,0,16.2,2,0,17.6,2,0,19.1,2,0,21.2,2,0,25,2,0
A0,185,76,1.4,4,81,1.4,4,8,1.4,4,2,1.4,4,2,1.4,4,21,0,0,9
A0,187,79,5.1,4,0,5.5,4,0,5.8,4,0,6.1,4,0,6.9,4,0,7.7,4,0
A0,188,76,1.6,4,813,1.7,4,38,1.7,4,381,1.8,4,31,2.1,4,13,2.2,4,13
A0,730,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0
A0,189,40,14.9,2,0,15.4,2,0,16,2,0,16.7,2,0,17.8,2,0,20.4,2,0
A0,731,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,732,78,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,1.6,4,3
A0,733,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0
A0,734,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A0,735,78,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,0,0,9
A0,736,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A0,190,76,1,4,8,1.1,4,8,1.2,4,8,1.2,4,8,1.6,4,8,1.7,4,0
A0,653,78,0,0,0,0,0,0,0,0,0,1.5,4,0,2.1,4,1,0,0,9
A0,737,78,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0,0,0,9
A0,738,78,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0,0,0,9
A0,739,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,740,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,191,76,4.4,4,1,5,4,0,5.4,4,0,5.8,4,0,6.5,4,0,7.7,4,1
A0,192,76,1.2,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,193,79,6.3,4,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,194,76,1.5,4,8,1.6,4,8,0,0,9,0,0,0,0,0,0,0,0,0
A0,195,76,2.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,741,78,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0,2.6,4,0
A0,196,40,20.1,2,0,21,2,0,21.6,2,0,22.6,2,0,24,2,0,26.4,2,0
A0,197,79,15.3,2,0,16.2,2,0,17.4,2,0,18.4,4,3,18.7,4,3,0,0,9
A0,198,76,1.9,4,81,2,4,8,2,4,8,2,4,31,0,0,9,0,0,0
A0,199,76,1.5,4,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,805,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,200,76,2,4,8,2.2,4,8,2.2,4,8,2.2,4,2,2.2,4,12,2.3,4,12
A0,201,76,1.9,4,8,2.2,4,8,2.3,4,1,2.4,4,1,2.9,4,1,4.2,4,1
A0,806,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,202,79,8.7,3,0,9.1,4,0,9.8,4,0,11.1,4,3,12,3,3,13.3,3,3
A0,807,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,203,76,1.2,4,0,1.3,4,1,1.3,4,1,1.5,4,13,1.5,4,132,0,0,9
A0,204,76,1.4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,654,78,0,0,0,0,0,0,0,0,0,1,4,0,2.2,4,0,3.4,3,0
A0,808,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,205,76,4.1,4,0,4.6,4,0,4.8,4,0,4.9,4,0,5.1,4,0,0,0,9
A0,206,76,5.2,4,0,5.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0
A0,809,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
A0,655,32,0,0,0,0,0,0,0,0,0,1.1,4,8,1.9,4,0,2.5,4,0
A0,207,76,1.8,4,81,1.9,4,0,1.9,4,1,2,4,1,2.3,4,1,2.4,4,1
A0,208,76,3.3,4,0,3.8,4,0,4.3,4,0,5.1,3,0,6.3,3,0,8.5,3,0
A0,209,29,4.3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,638,76,0,0,0,0,0,0,1.1,4,0,1.8,4,0,2.4,4,0,3.1,4,0
A0,688,78,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,1,0,0,9
A0,210,56,18.8,2,0,19.4,2,0,20.2,2,0,21,2,0,22.3,2,0,24,2,0
A0,742,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
A0,211,76,4,4,81,4.3,4,8,4.6,4,81,4.9,4,1,5.5,4,0,6.4,4,0
A0,212,86,3.2,4,8,3.2,4,8,3.2,4,38,0,0,9,0,0,0,0,0,0
A0,689,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0
A0,690,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0
A0,743,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,744,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,214,32,2.5,4,0,2.6,4,8,2.6,4,0,2.7,4,0,2.9,4,0,3.4,4,0
A0,215,76,1,4,8,1.1,4,8,1.1,4,81,1.2,4,18,1.2,4,31,0,0,9
A0,216,66,6.3,4,2,6.7,4,2,6.9,4,2,7.1,4,2,7.2,4,2,0,0,9
A0,745,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,639,76,0,0,0,0,0,0,1.2,4,0,1.4,4,0,1.7,4,0,2.1,4,0
A0,217,29,9.7,4,0,10.1,4,0,10.3,4,0,10.6,3,0,11.3,3,0,11.6,3,2
A0,404,56,19.7,2,0,20.6,2,0,21.3,2,0,22,2,0,23.2,2,0,24.9,2,0
A0,656,76,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,2,4,0
A0,219,76,2.8,4,0,2.9,4,8,3,4,8,3.2,4,0,3.6,4,0,0,0,9
A0,746,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,220,32,1.3,4,0,1.3,4,0,1.4,4,0,1.6,4,0,1.8,4,0,2.6,4,0
A0,221,86,1.4,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,222,63,1,4,8,1,4,38,1,4,38,0,0,9,0,0,0,0,0,0
A0,223,32,1.1,4,0,1.2,4,0,1.2,4,8,1.3,4,8,1.4,4,0,0,0,9
A0,691,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A0,747,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,224,79,2.5,4,81,2.9,4,0,3,4,0,3.2,4,0,3.5,4,0,4.9,4,0
A0,748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,657,32,0,0,0,0,0,0,0,0,0,1,4,2,1,4,8,1.4,4,0
A0,226,79,1.7,4,1,1.8,4,8,1.8,4,81,1.9,4,81,2,4,1,2.2,4,1
A0,227,38,16,2,0,16.5,2,0,16.9,2,0,17.6,2,0,18.1,2,0,19,2,0
A0,228,79,2.5,4,1,2.7,4,8,2.7,4,0,2.7,4,0,2.8,4,0,3.1,4,0
A0,749,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
A0,229,76,1.7,4,8,1.8,4,8,1.9,4,8,2,4,8,2.2,4,8,2.5,4,2
A0,230,32,1.1,4,81,1.3,4,8,1.4,4,0,1.7,4,0,1.9,4,0,2.6,4,0
A0,658,32,0,0,0,0,0,0,0,0,0,1,4,3,1,4,3,0,0,9
A0,231,32,1.2,4,0,1.3,4,8,1.4,4,8,1.6,4,8,1.7,4,8,2.1,4,8
A0,232,88,4.7,4,0,4.7,4,2,0,0,9,0,0,0,0,0,0,0,0,0
A0,233,88,16.5,3,13,16.5,3,3,0,0,9,0,0,0,0,0,0,0,0,0
A0,692,88,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.6,4,0
A0,234,32,6.5,4,1,7,4,0,7.2,4,0,7.5,4,0,7.8,4,0,8.6,4,0
A0,235,85,19.5,2,0,19.8,2,0,20.1,2,0,20.3,2,0,20.6,2,0,21,2,0
A0,236,79,3.7,4,0,4,4,0,4.1,4,0,4.3,4,8,4.3,4,0,4.5,4,2
A0,237,79,2,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,693,32,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.6,4,0
A0,238,29,2.7,4,0,2.9,4,8,3.1,4,8,3.2,4,8,3.4,4,8,4.1,4,0
A0,750,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,203,32,1,4,0,1.4,4,0,1.6,4,0,1.9,4,0,2.2,4,0,3.3,4,0
A0,751,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3
A0,239,38,22.6,2,0,23.8,2,0,24,2,3,24.7,2,0,25.4,2,3,26.8,2,3
A0,240,40,8.8,4,0,9.2,4,0,9.4,4,0,9.8,4,0,10.2,4,0,11,4,1
A0,752,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
A0,241,38,17.3,2,0,18,2,0,19,2,0,20.1,2,0,20.8,2,0,22.3,2,0
A0,659,32,0,0,0,0,0,0,0,0,0,1.1,4,0,1.3,4,0,1.9,4,0
A0,242,79,2.5,4,81,2.7,4,8,2.9,4,18,3,4,81,3.4,4,18,4.8,4,1
A0,753,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A0,243,76,1.1,4,81,1.2,4,8,1.2,4,381,1.2,4,18,1.3,4,18,1.9,4,18
A0,244,63,1.4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,754,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4,1
A0,755,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
A0,756,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,757,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,758,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,245,79,1.7,4,1,1.7,4,8,1.8,4,18,1.8,4,81,2,4,18,2.9,4,13
A0,759,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,246,40,20.8,2,0,21.8,2,0,22.6,2,0,23.4,2,0,24.5,2,0,26.4,2,0
A0,247,79,5.2,4,1,5.8,4,0,6.1,4,0,6.5,4,0,0,0,9,0,0,0
A0,660,32,0,0,0,0,0,0,0,0,0,1,4,8,1.4,4,0,1.9,4,0
A0,248,32,1.6,4,2,1.6,4,2,1.6,4,2,1.6,4,12,1.8,4,2,2.1,4,0
A0,760,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
A0,249,32,1.2,4,2,1.2,4,2,1.2,4,2,1.2,4,2,1.4,4,2,1.6,4,1
A0,694,32,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.6,4,0
A0,250,79,3.5,4,0,3.8,4,8,4.1,4,8,4.4,4,0,5.2,4,1,7.1,3,0
A0,251,79,1.7,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,252,32,2.1,4,8,2.1,4,8,2.1,4,8,2.2,4,0,2.6,4,0,3.1,4,0
A0,253,32,2,4,8,2,4,8,2,4,8,0,0,9,0,0,0,0,0,0
A0,761,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,762,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,254,79,2.9,4,8,3.1,4,8,3.3,4,8,3.3,4,0,3.7,4,1,4.5,3,1
A0,255,79,1.5,4,8,1.5,4,38,1.5,4,83,0,0,9,0,0,0,0,0,0
A0,763,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,764,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
A0,257,32,26.5,2,81,27.3,2,0,27.9,2,1,28.8,2,1,28.8,2,1,0,0,9
A0,258,32,1.2,4,82,1.2,4,8,1.2,4,2,1.2,4,2,0,0,9,0,0,0
A0,259,79,1.1,4,8,1.2,4,81,1.3,4,318,1.4,4,138,1.5,4,18,2.3,4,1
A0,260,29,9.5,3,0,9.9,3,0,0,0,9,0,0,0,0,0,0,0,0,0
A0,261,32,2.2,4,81,2.2,4,8,2.2,4,2,2.2,4,2,2.4,4,8,3,4,0
A0,262,32,1,4,0,1,4,8,1,4,3,1,4,8,1,4,3,0,0,9
A0,263,32,2,4,8,2,4,8,2,4,8,2,4,8,2.4,4,0,3.2,4,0
A0,264,32,2.3,4,8,2.3,4,8,2.3,4,2,2.3,4,2,2.3,4,2,2.4,4,2
A0,265,32,24.2,3,1,24.5,3,0,24.7,3,1,0,0,9,0,0,0,0,0,0
A0,266,32,1.8,4,82,1.8,4,2,0,0,9,0,0,0,0,0,0,0,0,0
A0,267,32,2.9,4,8,2.9,4,2,2.9,4,2,0,0,9,0,0,0,0,0,0
A0,268,32,2.3,4,8,2.3,4,8,2.3,4,8,2.4,4,31,2.7,4,3,2.8,4,3
A0,269,32,3.1,4,8,3.1,4,8,3.1,4,8,3.2,4,0,3.8,4,0,4.7,4,0
A0,270,32,2.2,4,8,2.3,4,8,2.3,4,8,2.4,4,8,2.8,4,0,3.4,4,0
A0,271,79,2,4,8,2.1,4,81,2.1,4,81,2.1,4,18,2.5,4,1,3.4,4,1
A0,272,79,3.7,4,0,4.1,4,0,4.4,4,0,4.5,4,23,4.5,4,23,4.5,4,23
A0,273,32,1.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,274,32,1.4,4,21,1.4,4,2,0,0,9,0,0,0,0,0,0,0,0,0
A0,275,79,4.1,4,1,4.5,4,0,4.7,4,1,5.1,4,1,6,4,0,7.6,4,0
A0,765,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,276,79,2.3,4,0,2.5,4,8,2.5,4,18,2.7,4,18,3.4,4,8,4.1,4,0
A0,766,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,277,91,5.8,4,0,6,4,0,6.2,4,0,6.3,3,0,6.7,4,0,7.4,4,0
A0,278,78,1.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,280,29,7.4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,661,76,0,0,0,0,0,0,0,0,0,1.4,4,0,1.9,4,0,2.9,4,0
A0,282,91,14.3,2,0,15.5,2,0,16.5,2,0,17.5,2,0,18.7,2,0,20.8,2,0
A0,599,76,0,0,0,1.2,4,8,1.4,4,0,1.8,4,0,2.4,4,0,3.7,4,0
A0,695,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.3,4,0
A0,662,76,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0,2.1,4,0
A0,696,32,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0,2.7,4,0
A0,663,78,0,0,0,0,0,0,0,0,0,1.2,4,0,1.9,4,0,0,0,9
A0,697,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9
A0,698,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A0,699,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9
A0,700,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,701,78,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,9
A0,702,78,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4,0,0,0,9
A0,703,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,704,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,1,0,0,9
A0,767,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
A0,705,76,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,2.2,4,0
A0,706,78,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,9
A0,707,32,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,3
A0,708,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.9,4,0
A0,709,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,1,0,0,9
A0,710,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.7,4,0
A0,768,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
A0,711,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.7,4,3
A0,283,79,2.2,4,8,2.4,4,8,2.5,4,18,2.6,4,18,3,4,8,3.6,4,0
A0,712,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9
A0,713,78,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9
A0,284,79,4.6,4,8,5,4,8,5.3,4,8,5.6,3,8,6.7,3,8,8.6,3,8
A0,285,40,30.9,2,0,31.4,1,0,32.1,2,1,0,0,9,0,0,0,0,0,0
A0,286,76,1.9,4,0,1.9,4,8,1.9,4,8,2,4,8,2.2,4,0,2.5,4,0
A0,287,32,2.5,4,8,2.5,4,8,2.6,4,8,2.7,4,8,3.3,4,0,4.3,4,1
A0,288,21,3.1,4,0,3.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0
A0,289,32,1.7,4,8,1.8,4,8,1.8,4,8,0,0,9,0,0,0,0,0,0
A0,290,29,2.9,4,0,3,4,0,3,4,0,0,0,9,0,0,0,0,0,0
A0,769,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,770,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,714,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A0,771,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,772,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A0,715,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.7,4,0
A0,773,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,716,78,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0,0,0,9
A0,717,76,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,1.7,4,0
A0,718,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0
A0,664,76,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0,2,4,0
A0,665,76,0,0,0,0,0,0,0,0,0,1.3,4,0,1.9,4,0,2.4,4,0
A0,291,76,1.4,4,0,1.9,4,0,2.3,4,0,2.8,3,0,3.5,3,0,5.1,3,0
A0,640,76,0,0,0,0,0,0,1,4,1,1.2,4,1,1.6,4,1,1.8,4,13
A0,774,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A0,641,76,0,0,0,0,0,0,1.1,4,0,1.6,4,0,2,4,0,2.7,4,0
A0,598,76,0,0,0,1,4,8,1.1,4,0,1.2,4,0,1.4,4,0,1.4,4,2
A0,292,29,4.8,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A0,642,76,0,0,0,0,0,0,1.1,4,0,1.2,4,0,1.6,4,3,1.9,4,13
A0,719,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0
A0,666,76,0,0,0,0,0,0,0,0,0,1.3,4,0,1.8,4,0,2.2,4,3
A0,293,76,18.3,4,8142,18.3,4,248,18.4,4,128,18.6,3,12,18.9,3,12,0,0,9
A0,643,32,0,0,0,0,0,0,1.1,4,0,1.5,4,0,1.9,4,0,2.7,4,3
A0,644,28,0,0,0,0,0,0,1.1,4,0,1.6,4,1,2.1,4,1,2.8,4,1
A0,645,32,0,0,0,0,0,0,1.3,4,0,1.7,4,0,1.9,4,0,3,4,0
A0,667,32,0,0,0,0,0,0,0,0,0,1.3,4,12,1.1,4,12,0,0,9
A0,668,78,0,0,0,0,0,0,0,0,0,1.1,4,0,1.9,4,0,2.5,4,0
A0,669,78,0,0,0,0,0,0,0,0,0,1.1,4,0,1.7,4,0,0,0,9
A0,670,76,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1.1,4,0
A0,671,76,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1.1,4,1
